2025-04-26 19:48:43,774 - INFO - Loading model and encoder...
2025-04-26 19:48:43,860 - INFO - Processing text: Okay, here are 5 blog titles, outlines, and a rich text editor representation based on the "movie" n...
2025-04-26 19:48:43,976 - INFO - Extracted keywords: []
2025-04-26 19:50:10,656 - INFO - Loading model and encoder...
2025-04-26 19:50:11,606 - INFO - Processing text: Okay, here are 5 blog titles and their outlines, formatted for a rich text editor, based on the "mov...
2025-04-26 19:50:11,663 - INFO - Extracted keywords: []
2025-04-26 19:50:16,549 - INFO - Loading model and encoder...
2025-04-26 19:50:17,307 - INFO - Processing text: Okay, here are 5 blog titles and their outlines, formatted for a rich text editor, based on the "mov...
2025-04-26 19:50:17,360 - INFO - Extracted keywords: []
2025-04-26 20:10:31,516 - INFO - Loading model and encoder...
2025-04-26 20:10:32,427 - INFO - Processing text: Okay, here are 5 blog titles tailored to a "movie" niche with a "general" audience, along with blog ...
2025-04-26 20:10:32,484 - INFO - Extracted keywords: []
2025-04-26 20:11:29,228 - INFO - Loading model and encoder...
2025-05-14 09:12:16,882 - INFO - Keyword: viral content, Probability: 0.115
2025-05-14 09:12:16,882 - INFO - Keyword: viral_content, Probability: 0.378
2025-05-14 09:12:16,882 - INFO - Keyword: web design, Probability: 0.212
2025-05-14 09:12:16,882 - INFO - Keyword: website, Probability: 0.212
2025-05-14 09:12:16,882 - INFO - Keyword: website creation, Probability: 0.127
2025-05-14 09:12:16,882 - INFO - Keyword: website_design, Probability: 0.123
2025-05-14 09:12:16,882 - INFO - Keyword: weight_loss, Probability: 0.127
2025-05-14 09:12:16,882 - INFO - Keyword: wellbeing, Probability: 0.241
2025-05-14 09:12:16,882 - INFO - Keyword: wellness, Probability: 0.688
2025-05-14 09:12:16,882 - INFO - Keyword: work from home, Probability: 0.120
2025-05-14 09:12:16,882 - INFO - Keyword: work-life balance, Probability: 0.228
2025-05-14 09:12:16,882 - INFO - Keyword: work_from_home, Probability: 0.124
2025-05-14 09:12:16,882 - INFO - Keyword: work_life_balance, Probability: 0.228
2025-05-14 09:12:16,882 - INFO - Keyword: yoga, Probability: 0.187
2025-05-14 09:12:16,882 - INFO - Keyword: young professionals, Probability: 0.213
2025-05-14 19:00:27,387 - INFO - Loading model and encoder...
2025-05-14 19:00:28,643 - INFO - Processing text: Okay, here are 5 blog titles for a fitness blog geared towards an academic audience, along with deta...
2025-05-14 19:00:28,652 - INFO - Extracted keywords: ['awareness', 'branding', 'business growth', 'business tips', 'business_growth', 'career', 'content_marketing', 'cybersecurity', 'email_marketing', 'enthusiasts', 'finance', 'fitness', 'gadgets', 'growth', 'growth hacking', 'instagram', 'investing', 'linkedin', 'marketing', 'marketing strategies', 'meditation', 'mental health', 'mental_health', 'networking', 'personal_branding', 'self care', 'small business', 'small_business', 'social_media', 'startups', 'stocks', 'strategies', 'strategy', 'technology', 'wellbeing', 'wellness', 'yoga']
2025-05-14 19:00:28,652 - INFO - Keyword: AI, Probability: 0.125
2025-05-14 19:00:28,652 - INFO - Keyword: Canva, Probability: 0.112
2025-05-14 19:00:28,652 - INFO - Keyword: ML, Probability: 0.125
2025-05-14 19:00:28,652 - INFO - Keyword: NFTs, Probability: 0.138
2025-05-14 19:00:28,652 - INFO - Keyword: SEO, Probability: 0.113
2025-05-14 19:00:28,652 - INFO - Keyword: TikTok, Probability: 0.111
2025-05-14 19:00:28,652 - INFO - Keyword: UI/UX, Probability: 0.113
2025-05-14 19:00:28,652 - INFO - Keyword: WordPress, Probability: 0.112
2025-05-14 19:00:28,652 - INFO - Keyword: YouTube optimization, Probability: 0.113
2025-05-14 19:00:28,652 - INFO - Keyword: adventure, Probability: 0.129
2025-05-14 19:00:28,652 - INFO - Keyword: affordable, Probability: 0.112
2025-05-14 19:00:28,652 - INFO - Keyword: ai, Probability: 0.142
2025-05-14 19:00:28,652 - INFO - Keyword: app interface, Probability: 0.113
2025-05-14 19:00:28,652 - INFO - Keyword: apps, Probability: 0.114
2025-05-14 19:00:28,652 - INFO - Keyword: art market, Probability: 0.138
2025-05-14 19:00:28,652 - INFO - Keyword: awareness, Probability: 0.602
2025-05-14 19:00:28,652 - INFO - Keyword: basics, Probability: 0.128
2025-05-14 19:00:28,652 - INFO - Keyword: beauty, Probability: 0.127
2025-05-14 19:00:28,652 - INFO - Keyword: beauty_routine, Probability: 0.129
2025-05-14 19:00:28,652 - INFO - Keyword: belly_fat, Probability: 0.161
2025-05-14 19:00:28,652 - INFO - Keyword: blockchain, Probability: 0.125
2025-05-14 19:00:28,652 - INFO - Keyword: blogging, Probability: 0.112
2025-05-14 19:00:28,652 - INFO - Keyword: branding, Probability: 0.235
2025-05-14 19:00:28,652 - INFO - Keyword: budget_travel, Probability: 0.115
2025-05-14 19:00:28,652 - INFO - Keyword: budgeting, Probability: 0.113
2025-05-14 19:00:28,652 - INFO - Keyword: business, Probability: 0.165
2025-05-14 19:00:28,652 - INFO - Keyword: business growth, Probability: 0.235
2025-05-14 19:00:28,652 - INFO - Keyword: business tips, Probability: 0.627
2025-05-14 19:00:28,652 - INFO - Keyword: business_growth, Probability: 0.245
2025-05-14 19:00:28,652 - INFO - Keyword: buying home, Probability: 0.109
2025-05-14 19:00:28,652 - INFO - Keyword: career, Probability: 0.206
2025-05-14 19:00:28,652 - INFO - Keyword: career growth, Probability: 0.112
2025-05-14 19:00:28,652 - INFO - Keyword: career options, Probability: 0.113
2025-05-14 19:00:28,652 - INFO - Keyword: career_tips, Probability: 0.129
2025-05-14 19:00:28,652 - INFO - Keyword: coding practices, Probability: 0.161
2025-05-14 19:00:28,652 - INFO - Keyword: collaboration, Probability: 0.140
2025-05-14 19:00:28,652 - INFO - Keyword: communication, Probability: 0.139
2025-05-14 19:00:28,652 - INFO - Keyword: confidence, Probability: 0.139
2025-05-14 19:00:28,652 - INFO - Keyword: content creation, Probability: 0.152
2025-05-14 19:00:28,652 - INFO - Keyword: content marketing, Probability: 0.105
2025-05-14 19:00:28,652 - INFO - Keyword: content_creation, Probability: 0.137
2025-05-14 19:00:28,652 - INFO - Keyword: content_marketing, Probability: 0.209
2025-05-14 19:00:28,652 - INFO - Keyword: creative_industries, Probability: 0.137
2025-05-14 19:00:28,652 - INFO - Keyword: creativity, Probability: 0.109
2025-05-14 19:00:28,652 - INFO - Keyword: crypto, Probability: 0.138
2025-05-14 19:00:28,652 - INFO - Keyword: crypto basics, Probability: 0.114
2025-05-14 19:00:28,652 - INFO - Keyword: cryptocurrency, Probability: 0.114
2025-05-14 19:00:28,652 - INFO - Keyword: cybersecurity, Probability: 0.217
2025-05-14 19:00:28,652 - INFO - Keyword: cybersecurity threats, Probability: 0.108
2025-05-14 19:00:28,652 - INFO - Keyword: data science, Probability: 0.121
2025-05-14 19:00:28,652 - INFO - Keyword: design tools, Probability: 0.112
2025-05-14 19:00:28,652 - INFO - Keyword: destinations, Probability: 0.114
2025-05-14 19:00:28,652 - INFO - Keyword: development, Probability: 0.161
2025-05-14 19:00:28,652 - INFO - Keyword: digital marketing, Probability: 0.104
2025-05-14 19:00:28,652 - INFO - Keyword: digital_marketing, Probability: 0.108
2025-05-14 19:00:28,652 - INFO - Keyword: digital_nomad, Probability: 0.109
2025-05-14 19:00:28,652 - INFO - Keyword: dogs, Probability: 0.134
2025-05-14 19:00:28,653 - INFO - Keyword: e-commerce, Probability: 0.134
2025-05-14 19:00:28,653 - INFO - Keyword: eBook writing, Probability: 0.110
2025-05-14 19:00:28,653 - INFO - Keyword: eco_friendly, Probability: 0.113
2025-05-14 19:00:28,653 - INFO - Keyword: education, Probability: 0.142
2025-05-14 19:00:28,653 - INFO - Keyword: electric_cars, Probability: 0.113
2025-05-14 19:00:28,653 - INFO - Keyword: email marketing, Probability: 0.104
2025-05-14 19:00:28,653 - INFO - Keyword: email_marketing, Probability: 0.245
2025-05-14 19:00:28,653 - INFO - Keyword: engagement, Probability: 0.112
2025-05-14 19:00:28,653 - INFO - Keyword: engineering, Probability: 0.113
2025-05-14 19:00:28,653 - INFO - Keyword: enthusiasts, Probability: 0.286
2025-05-14 19:00:28,653 - INFO - Keyword: entrepreneurship, Probability: 0.156
2025-05-14 19:00:28,653 - INFO - Keyword: equipment, Probability: 0.112
2025-05-14 19:00:28,653 - INFO - Keyword: europe, Probability: 0.114
2025-05-14 19:00:28,653 - INFO - Keyword: exercise, Probability: 0.112
2025-05-14 19:00:28,653 - INFO - Keyword: exercises, Probability: 0.161
2025-05-14 19:00:28,653 - INFO - Keyword: extra income, Probability: 0.109
2025-05-14 19:00:28,653 - INFO - Keyword: finance, Probability: 0.293
2025-05-14 19:00:28,653 - INFO - Keyword: financial planning, Probability: 0.135
2025-05-14 19:00:28,653 - INFO - Keyword: fitness, Probability: 0.253
2025-05-14 19:00:28,653 - INFO - Keyword: freelance, Probability: 0.128
2025-05-14 19:00:28,653 - INFO - Keyword: freelancing, Probability: 0.114
2025-05-14 19:00:28,653 - INFO - Keyword: future, Probability: 0.113
2025-05-14 19:00:28,653 - INFO - Keyword: future tech, Probability: 0.111
2025-05-14 19:00:28,653 - INFO - Keyword: future_of_work, Probability: 0.109
2025-05-14 19:00:28,653 - INFO - Keyword: gadgets, Probability: 0.286
2025-05-14 19:00:28,653 - INFO - Keyword: glowing skin, Probability: 0.127
2025-05-14 19:00:28,653 - INFO - Keyword: glowing_skin, Probability: 0.129
2025-05-14 19:00:28,653 - INFO - Keyword: graphic design, Probability: 0.112
2025-05-14 19:00:28,653 - INFO - Keyword: graphic_design, Probability: 0.109
2025-05-14 19:00:28,653 - INFO - Keyword: growth, Probability: 0.336
2025-05-14 19:00:28,653 - INFO - Keyword: growth hacking, Probability: 0.627
2025-05-14 19:00:28,653 - INFO - Keyword: health, Probability: 0.193
2025-05-14 19:00:28,653 - INFO - Keyword: healthy, Probability: 0.139
2025-05-14 19:00:28,653 - INFO - Keyword: healthy eating, Probability: 0.156
2025-05-14 19:00:28,653 - INFO - Keyword: healthy_eating, Probability: 0.139
2025-05-14 19:00:28,653 - INFO - Keyword: hiking, Probability: 0.112
2025-05-14 19:00:28,653 - INFO - Keyword: home workouts, Probability: 0.112
2025-05-14 19:00:28,653 - INFO - Keyword: home_workout, Probability: 0.112
2025-05-14 19:00:28,653 - INFO - Keyword: impact, Probability: 0.137
2025-05-14 19:00:28,653 - INFO - Keyword: innovation, Probability: 0.137
2025-05-14 19:00:28,653 - INFO - Keyword: instagram, Probability: 0.286
2025-05-14 19:00:28,653 - INFO - Keyword: investing, Probability: 0.265
2025-05-14 19:00:28,653 - INFO - Keyword: job search, Probability: 0.121
2025-05-14 19:00:28,653 - INFO - Keyword: jobs, Probability: 0.113
2025-05-14 19:00:28,653 - INFO - Keyword: journaling, Probability: 0.196
2025-05-14 19:00:28,653 - INFO - Keyword: language learning, Probability: 0.142
2025-05-14 19:00:28,653 - INFO - Keyword: learning, Probability: 0.135
2025-05-14 19:00:28,653 - INFO - Keyword: linkedin, Probability: 0.336
2025-05-14 19:00:28,653 - INFO - Keyword: marketing, Probability: 0.290
2025-05-14 19:00:28,653 - INFO - Keyword: marketing strategies, Probability: 0.235
2025-05-14 19:00:28,653 - INFO - Keyword: marketing strategy, Probability: 0.105
2025-05-14 19:00:28,653 - INFO - Keyword: meal_prep, Probability: 0.139
2025-05-14 19:00:28,653 - INFO - Keyword: meditation, Probability: 0.303
2025-05-14 19:00:28,653 - INFO - Keyword: mental health, Probability: 0.517
2025-05-14 19:00:28,653 - INFO - Keyword: mental_health, Probability: 0.665
2025-05-14 19:00:28,653 - INFO - Keyword: mindfulness, Probability: 0.107
2025-05-14 19:00:28,653 - INFO - Keyword: mindfulness meditation, Probability: 0.161
2025-05-14 19:00:28,653 - INFO - Keyword: minimalist design, Probability: 0.135
2025-05-14 19:00:28,653 - INFO - Keyword: mistakes, Probability: 0.104
2025-05-14 19:00:28,653 - INFO - Keyword: mobile app design, Probability: 0.113
2025-05-14 19:00:28,653 - INFO - Keyword: motivation, Probability: 0.111
2025-05-14 19:00:28,653 - INFO - Keyword: networking, Probability: 0.336
2025-05-14 19:00:28,653 - INFO - Keyword: nutrition, Probability: 0.156
2025-05-14 19:00:28,653 - INFO - Keyword: online courses, Probability: 0.112
2025-05-14 19:00:28,653 - INFO - Keyword: online jobs, Probability: 0.114
2025-05-14 19:00:28,653 - INFO - Keyword: personal_branding, Probability: 0.286
2025-05-14 19:00:28,653 - INFO - Keyword: personal_growth, Probability: 0.196
2025-05-14 19:00:28,653 - INFO - Keyword: pet_care, Probability: 0.134
2025-05-14 19:00:28,653 - INFO - Keyword: podcast, Probability: 0.137
2025-05-14 19:00:28,653 - INFO - Keyword: podcast setup, Probability: 0.128
2025-05-14 19:00:28,653 - INFO - Keyword: podcasting, Probability: 0.128
2025-05-14 19:00:28,653 - INFO - Keyword: productivity, Probability: 0.178
2025-05-14 19:00:28,653 - INFO - Keyword: products, Probability: 0.113
2025-05-14 19:00:28,653 - INFO - Keyword: professionals, Probability: 0.139
2025-05-14 19:00:28,653 - INFO - Keyword: programming, Probability: 0.161
2025-05-14 19:00:28,653 - INFO - Keyword: project management, Probability: 0.113
2025-05-14 19:00:28,653 - INFO - Keyword: public speaking, Probability: 0.147
2025-05-14 19:00:28,653 - INFO - Keyword: public_speaking, Probability: 0.112
2025-05-14 19:00:28,653 - INFO - Keyword: real estate, Probability: 0.109
2025-05-14 19:00:28,653 - INFO - Keyword: recipes, Probability: 0.139
2025-05-14 19:00:28,653 - INFO - Keyword: remote teams, Probability: 0.113
2025-05-14 19:00:28,653 - INFO - Keyword: remote work, Probability: 0.168
2025-05-14 19:00:28,653 - INFO - Keyword: remote_work, Probability: 0.109
2025-05-14 19:00:28,653 - INFO - Keyword: resume writing, Probability: 0.121
2025-05-14 19:00:28,653 - INFO - Keyword: resume_writing, Probability: 0.129
2025-05-14 19:00:28,653 - INFO - Keyword: saving money, Probability: 0.113
2025-05-14 19:00:28,653 - INFO - Keyword: saving_money, Probability: 0.115
2025-05-14 19:00:28,653 - INFO - Keyword: security, Probability: 0.176
2025-05-14 19:00:28,653 - INFO - Keyword: self care, Probability: 0.450
2025-05-14 19:00:28,653 - INFO - Keyword: self improvement, Probability: 0.142
2025-05-14 19:00:28,653 - INFO - Keyword: self publishing, Probability: 0.110
2025-05-14 19:00:28,653 - INFO - Keyword: side hustle ideas, Probability: 0.109
2025-05-14 19:00:28,653 - INFO - Keyword: skills, Probability: 0.114
2025-05-14 19:00:28,653 - INFO - Keyword: skincare, Probability: 0.129
2025-05-14 19:00:28,653 - INFO - Keyword: skincare routine, Probability: 0.127
2025-05-14 19:00:28,653 - INFO - Keyword: small business, Probability: 0.217
2025-05-14 19:00:28,653 - INFO - Keyword: small_business, Probability: 0.209
2025-05-14 19:00:28,654 - INFO - Keyword: smart investments, Probability: 0.109
2025-05-14 19:00:28,654 - INFO - Keyword: smoothie, Probability: 0.139
2025-05-14 19:00:28,654 - INFO - Keyword: social_media, Probability: 0.235
2025-05-14 19:00:28,654 - INFO - Keyword: solo travel, Probability: 0.112
2025-05-14 19:00:28,654 - INFO - Keyword: solo_trip, Probability: 0.114
2025-05-14 19:00:28,654 - INFO - Keyword: startup, Probability: 0.163
2025-05-14 19:00:28,654 - INFO - Keyword: startups, Probability: 0.627
2025-05-14 19:00:28,654 - INFO - Keyword: stock_market, Probability: 0.112
2025-05-14 19:00:28,654 - INFO - Keyword: stocks, Probability: 0.275
2025-05-14 19:00:28,654 - INFO - Keyword: strategies, Probability: 0.245
2025-05-14 19:00:28,654 - INFO - Keyword: strategy, Probability: 0.209
2025-05-14 19:00:28,654 - INFO - Keyword: stress relief, Probability: 0.161
2025-05-14 19:00:28,654 - INFO - Keyword: stress_relief, Probability: 0.107
2025-05-14 19:00:28,654 - INFO - Keyword: summer, Probability: 0.139
2025-05-14 19:00:28,654 - INFO - Keyword: summer_adventure, Probability: 0.112
2025-05-14 19:00:28,654 - INFO - Keyword: sustainability, Probability: 0.113
2025-05-14 19:00:28,654 - INFO - Keyword: technology, Probability: 0.208
2025-05-14 19:00:28,654 - INFO - Keyword: tiktok, Probability: 0.112
2025-05-14 19:00:28,654 - INFO - Keyword: time_management, Probability: 0.142
2025-05-14 19:00:28,654 - INFO - Keyword: tips, Probability: 0.134
2025-05-14 19:00:28,654 - INFO - Keyword: tools, Probability: 0.114
2025-05-14 19:00:28,654 - INFO - Keyword: tourism, Probability: 0.114
2025-05-14 19:00:28,654 - INFO - Keyword: trails, Probability: 0.112
2025-05-14 19:00:28,654 - INFO - Keyword: travel, Probability: 0.114
2025-05-14 19:00:28,654 - INFO - Keyword: travel destinations, Probability: 0.112
2025-05-14 19:00:28,654 - INFO - Keyword: travel_safety, Probability: 0.114
2025-05-14 19:00:28,654 - INFO - Keyword: trends, Probability: 0.110
2025-05-14 19:00:28,654 - INFO - Keyword: ui_ux, Probability: 0.110
2025-05-14 19:00:28,654 - INFO - Keyword: video marketing, Probability: 0.113
2025-05-14 19:00:28,654 - INFO - Keyword: videos, Probability: 0.116
2025-05-14 19:00:28,654 - INFO - Keyword: viral content, Probability: 0.111
2025-05-14 19:00:28,654 - INFO - Keyword: viral_content, Probability: 0.111
2025-05-14 19:00:28,654 - INFO - Keyword: web design, Probability: 0.135
2025-05-14 19:00:28,654 - INFO - Keyword: website, Probability: 0.135
2025-05-14 19:00:28,654 - INFO - Keyword: website creation, Probability: 0.112
2025-05-14 19:00:28,654 - INFO - Keyword: website_design, Probability: 0.110
2025-05-14 19:00:28,654 - INFO - Keyword: weight_loss, Probability: 0.161
2025-05-14 19:00:28,654 - INFO - Keyword: wellbeing, Probability: 0.614
2025-05-14 19:00:28,654 - INFO - Keyword: wellness, Probability: 0.491
2025-05-14 19:00:28,654 - INFO - Keyword: work from home, Probability: 0.132
2025-05-14 19:00:28,654 - INFO - Keyword: work-life balance, Probability: 0.132
2025-05-14 19:00:28,654 - INFO - Keyword: work_from_home, Probability: 0.111
2025-05-14 19:00:28,654 - INFO - Keyword: work_life_balance, Probability: 0.132
2025-05-14 19:00:28,654 - INFO - Keyword: yoga, Probability: 0.363
2025-05-14 19:00:28,654 - INFO - Keyword: young professionals, Probability: 0.135
